user_id,asset_class,allocation_pct
595.0,cash,15.53
595.0,alternatives,30.46
596.0,equity,30.9
596.0,bonds,37.93
596.0,cash,9.33
596.0,alternatives,21.84
597.0,equity,53.6
597.0,bonds,21.2
597.0,cash,6.69
597.0,alternatives,18.52
598.0,equity,46.1
598.0,bonds,33.27
598.0,cash,11.92
598.0,alternatives,8.71
599.0,equity,46.3
599.0,bonds,26.11
599.0,cash,10.58
599.0,alternatives,17.02
600.0,equity,40.8
600.0,bonds,37.58
600.0,cash,7.45
600.0,alternatives,14.18
601.0,equity,75.1
601.0,bonds,11.85
601.0,cash,2.57
601.0,alternatives,10.48
602.0,equity,50.6
602.0,bonds,23.93
602.0,cash,10.97
602.0,alternatives,14.5
603.0,equity,59.1
603.0,bonds,25.06
603.0,cash,7.41
603.0,alternatives,8.43
604.0,equity,44.0
604.0,bonds,28.94
604.0,cash,12.38
604.0,alternatives,14.69
605.0,equity,33.9
605.0,bonds,32.32
605.0,cash,8.0
605.0,alternatives,25.78
606.0,equity,55.3
606.0,bonds,20.91
606.0,cash,10.18
606.0,alternatives,13.61
607.0,equity,42.8
607.0,bonds,33.92
607.0,cash,11.08
607.0,alternatives,12.2
608.0,equity,56.5
608.0,bonds,25.9
608.0,cash,5.29
608.0,alternatives,12.31
609.0,equity,40.5
609.0,bonds,31.35
609.0,cash,13.22
609.0,alternatives,14.93
610.0,equity,38.7
610.0,bonds,38.82
610.0,cash,10.85
610.0,alternatives,11.63
611.0,equity,50.3
611.0,bonds,23.58
611.0,cash,12.26
611.0,alternatives,13.86
612.0,equity,25.7
612.0,bonds,39.31
612.0,cash,10.99
612.0,alternatives,24.01
613.0,equity,66.2
613.0,bonds,16.02
613.0,cash,3.44
613.0,alternatives,14.33
614.0,equity,71.1
614.0,bonds,16.49
614.0,cash,5.54
614.0,alternatives,6.86
615.0,equity,73.4
615.0,bonds,13.22
615.0,cash,3.31
615.0,alternatives,10.08
616.0,equity,40.2
616.0,bonds,33.22
616.0,cash,9.89
616.0,alternatives,16.69
617.0,equity,30.0
617.0,bonds,35.75
617.0,cash,9.29
617.0,alternatives,24.96
618.0,equity,31.2
618.0,bonds,42.78
618.0,cash,17.03
618.0,alternatives,8.98
619.0,equity,35.8
619.0,bonds,33.46
619.0,cash,13.14
619.0,alternatives,17.6
620.0,equity,28.2
620.0,bonds,44.74
620.0,cash,7.47
620.0,alternatives,19.59
621.0,equity,64.5
621.0,bonds,22.42
621.0,cash,6.21
621.0,alternatives,6.87
622.0,equity,68.8
622.0,bonds,17.51
622.0,cash,5.65
622.0,alternatives,8.04
623.0,equity,21.4
623.0,bonds,39.19
623.0,cash,17.08
623.0,alternatives,22.33
624.0,equity,62.7
624.0,bonds,22.25
624.0,cash,4.27
624.0,alternatives,10.79
625.0,equity,65.1
625.0,bonds,19.63
625.0,cash,8.5
625.0,alternatives,6.77
626.0,equity,77.7
626.0,bonds,13.92
626.0,cash,4.32
626.0,alternatives,4.06
627.0,equity,39.4
627.0,bonds,29.68
627.0,cash,9.22
627.0,alternatives,21.71
628.0,equity,56.4
628.0,bonds,20.93
628.0,cash,9.74
628.0,alternatives,12.93
629.0,equity,45.3
629.0,bonds,33.13
629.0,cash,12.94
629.0,alternatives,8.63
630.0,equity,66.7
630.0,bonds,15.41
630.0,cash,8.15
630.0,alternatives,9.74
631.0,equity,33.6
631.0,bonds,42.71
631.0,cash,13.36
631.0,alternatives,10.33
632.0,equity,25.5
632.0,bonds,46.66
632.0,cash,12.35
632.0,alternatives,15.49
633.0,equity,45.4
633.0,bonds,27.99
633.0,cash,6.72
633.0,alternatives,19.88
634.0,equity,51.4
634.0,bonds,22.18
634.0,cash,5.17
634.0,alternatives,21.26
635.0,equity,56.0
635.0,bonds,25.89
635.0,cash,6.62
635.0,alternatives,11.49
636.0,equity,58.8
636.0,bonds,18.99
636.0,cash,4.81
636.0,alternatives,17.4
637.0,equity,51.2
637.0,bonds,28.45
637.0,cash,11.75
637.0,alternatives,8.6
638.0,equity,37.2
638.0,bonds,33.38
638.0,cash,13.61
638.0,alternatives,15.81
639.0,equity,37.9
639.0,bonds,40.04
639.0,cash,12.81
639.0,alternatives,9.26
640.0,equity,64.3
640.0,bonds,21.23
640.0,cash,6.87
640.0,alternatives,7.6
641.0,equity,58.3
641.0,bonds,26.92
641.0,cash,6.05
641.0,alternatives,8.74
642.0,equity,40.1
642.0,bonds,36.34
642.0,cash,9.72
642.0,alternatives,13.85
643.0,equity,46.4
643.0,bonds,25.79
643.0,cash,11.3
643.0,alternatives,16.51
644.0,equity,32.8
644.0,bonds,41.39
644.0,cash,15.43
644.0,alternatives,10.39
645.0,equity,46.2
645.0,bonds,34.13
645.0,cash,11.39
645.0,alternatives,8.28
646.0,equity,34.1
646.0,bonds,36.61
646.0,cash,15.87
646.0,alternatives,13.42
647.0,equity,44.6
647.0,bonds,27.25
647.0,cash,6.18
647.0,alternatives,21.97
648.0,equity,71.9
648.0,bonds,15.07
648.0,cash,5.26
648.0,alternatives,7.77
649.0,equity,36.4
649.0,bonds,37.27
649.0,cash,14.14
649.0,alternatives,12.19
650.0,equity,48.2
650.0,bonds,23.59
650.0,cash,11.41
650.0,alternatives,16.8
651.0,equity,93.6
651.0,bonds,3.65
651.0,cash,1.55
651.0,alternatives,1.2
652.0,equity,69.6
652.0,bonds,15.8
652.0,cash,5.85
652.0,alternatives,8.75
653.0,equity,45.5
653.0,bonds,32.88
653.0,cash,9.67
653.0,alternatives,11.95
654.0,equity,24.9
654.0,bonds,36.14
654.0,cash,8.07
654.0,alternatives,30.89
655.0,equity,38.2
655.0,bonds,29.19
655.0,cash,10.77
655.0,alternatives,21.85
656.0,equity,34.1
656.0,bonds,38.09
656.0,cash,12.23
656.0,alternatives,15.59
657.0,equity,56.8
657.0,bonds,25.6
657.0,cash,4.57
657.0,alternatives,13.03
658.0,equity,33.8
658.0,bonds,31.6
658.0,cash,14.18
658.0,alternatives,20.43
659.0,equity,57.4
659.0,bonds,25.83
659.0,cash,8.75
659.0,alternatives,8.03
660.0,equity,45.6
660.0,bonds,32.59
660.0,cash,13.3
660.0,alternatives,8.51
661.0,equity,68.1
661.0,bonds,20.38
661.0,cash,6.27
661.0,alternatives,5.25
662.0,equity,25.1
662.0,bonds,38.49
662.0,cash,7.65
662.0,alternatives,28.76
663.0,equity,38.9
663.0,bonds,35.21
663.0,cash,10.06
663.0,alternatives,15.82
664.0,equity,52.8
664.0,bonds,22.63
664.0,cash,6.24
664.0,alternatives,18.33
665.0,equity,51.0
665.0,bonds,31.23
665.0,cash,5.39
665.0,alternatives,12.39
666.0,equity,83.2
666.0,bonds,10.21
666.0,cash,3.95
666.0,alternatives,2.64
667.0,equity,48.1
667.0,bonds,30.5
667.0,cash,5.67
667.0,alternatives,15.73
668.0,equity,26.8
668.0,bonds,45.32
668.0,cash,14.49
668.0,alternatives,13.38
669.0,equity,64.1
669.0,bonds,18.14
669.0,cash,6.98
669.0,alternatives,10.78
670.0,equity,50.6
670.0,bonds,23.58
670.0,cash,10.18
670.0,alternatives,15.64
671.0,equity,51.0
671.0,bonds,30.9
671.0,cash,8.73
671.0,alternatives,9.37
672.0,equity,29.9
672.0,bonds,44.89
672.0,cash,11.62
672.0,alternatives,13.59
673.0,equity,74.6
673.0,bonds,15.79
673.0,cash,5.49
673.0,alternatives,4.13
674.0,equity,34.5
674.0,bonds,30.63
674.0,cash,15.52
674.0,alternatives,19.35
675.0,equity,51.3
675.0,bonds,30.78
675.0,cash,7.44
675.0,alternatives,10.48
676.0,equity,49.2
676.0,bonds,30.92
676.0,cash,6.79
676.0,alternatives,13.09
677.0,equity,58.1
677.0,bonds,19.11
677.0,cash,5.5
677.0,alternatives,17.29
678.0,equity,71.5
678.0,bonds,15.58
678.0,cash,3.1
678.0,alternatives,9.82
679.0,equity,68.8
679.0,bonds,15.04
679.0,cash,7.57
679.0,alternatives,8.59
680.0,equity,48.9
680.0,bonds,28.04
680.0,cash,11.42
680.0,alternatives,11.64
681.0,equity,66.2
681.0,bonds,16.61
681.0,cash,3.83
681.0,alternatives,13.36
682.0,equity,33.3
682.0,bonds,40.43
682.0,cash,10.16
682.0,alternatives,16.11
683.0,equity,44.0
683.0,bonds,30.35
683.0,cash,13.93
683.0,alternatives,11.72
684.0,equity,46.1
684.0,bonds,27.67
684.0,cash,9.22
684.0,alternatives,17.02
685.0,equity,25.7
685.0,bonds,42.87
685.0,cash,8.42
685.0,alternatives,23.01
686.0,equity,50.1
686.0,bonds,29.6
686.0,cash,8.37
686.0,alternatives,11.92
687.0,equity,56.3
687.0,bonds,21.19
687.0,cash,7.19
687.0,alternatives,15.31
688.0,equity,22.2
688.0,bonds,42.18
688.0,cash,15.26
688.0,alternatives,20.36
689.0,equity,47.5
689.0,bonds,33.46
689.0,cash,11.27
689.0,alternatives,7.76
690.0,equity,31.0
690.0,bonds,36.33
690.0,cash,16.94
690.0,alternatives,15.74
691.0,equity,62.3
691.0,bonds,22.93
691.0,cash,3.93
691.0,alternatives,10.84
692.0,equity,37.9
692.0,bonds,29.39
692.0,cash,8.24
692.0,alternatives,24.47
693.0,equity,43.7
693.0,bonds,26.28
693.0,cash,9.73
693.0,alternatives,20.3
694.0,equity,49.8
694.0,bonds,26.01
694.0,cash,12.35
694.0,alternatives,11.84
695.0,equity,31.7
695.0,bonds,37.19
695.0,cash,9.0
695.0,alternatives,22.1
696.0,equity,66.9
696.0,bonds,21.32
696.0,cash,5.86
696.0,alternatives,5.92
697.0,equity,53.8
697.0,bonds,21.47
697.0,cash,5.18
697.0,alternatives,19.55
698.0,equity,43.6
698.0,bonds,33.0
698.0,cash,9.83
698.0,alternatives,13.58
699.0,equity,64.1
699.0,bonds,20.64
699.0,cash,8.17
699.0,alternatives,7.1
700.0,equity,24.3
700.0,bonds,44.38
700.0,cash,17.36
700.0,alternatives,13.96
701.0,equity,39.7
701.0,bonds,36.09
701.0,cash,12.13
701.0,alternatives,12.08
702.0,equity,54.0
702.0,bonds,21.94
702.0,cash,7.93
702.0,alternatives,16.13
703.0,equity,32.7
703.0,bonds,36.11
703.0,cash,12.19
703.0,alternatives,19.0
704.0,equity,27.6
704.0,bonds,38.24
704.0,cash,13.98
704.0,alternatives,20.18
705.0,equity,50.6
705.0,bonds,26.11
705.0,cash,9.07
705.0,alternatives,14.22
706.0,equity,42.9
706.0,bonds,30.2
706.0,cash,13.43
706.0,alternatives,13.46
707.0,equity,24.9
707.0,bonds,39.4
707.0,cash,15.74
707.0,alternatives,19.95
708.0,equity,44.8
708.0,bonds,31.62
708.0,cash,8.71
708.0,alternatives,14.87
709.0,equity,28.2
709.0,bonds,43.91
709.0,cash,17.17
709.0,alternatives,10.72
710.0,equity,61.3
710.0,bonds,23.3
710.0,cash,9.38
710.0,alternatives,6.02
711.0,equity,53.8
711.0,bonds,24.82
711.0,cash,10.95
711.0,alternatives,10.43
712.0,equity,39.8
712.0,bonds,37.64
712.0,cash,12.9
712.0,alternatives,9.66
713.0,equity,54.1
713.0,bonds,28.32
713.0,cash,9.62
713.0,alternatives,7.96
714.0,equity,28.6
714.0,bonds,39.45
714.0,cash,13.06
714.0,alternatives,18.9
715.0,equity,47.7
715.0,bonds,27.9
715.0,cash,10.44
715.0,alternatives,13.95
716.0,equity,59.9
716.0,bonds,20.65
716.0,cash,8.46
716.0,alternatives,10.99
717.0,equity,70.8
717.0,bonds,16.09
717.0,cash,4.47
717.0,alternatives,8.64
718.0,equity,34.1
718.0,bonds,31.6
718.0,cash,9.12
718.0,alternatives,25.19
719.0,equity,45.2
719.0,bonds,31.68
719.0,cash,8.52
719.0,alternatives,14.6
720.0,equity,55.5
720.0,bonds,20.32
720.0,cash,6.65
720.0,alternatives,17.53
721.0,equity,42.8
721.0,bonds,29.93
721.0,cash,7.73
721.0,alternatives,19.54
722.0,equity,51.2
722.0,bonds,24.75
722.0,cash,10.04
722.0,alternatives,14.01
723.0,equity,43.9
723.0,bonds,33.62
723.0,cash,13.68
723.0,alternatives,8.8
724.0,equity,64.6
724.0,bonds,16.77
724.0,cash,5.2
724.0,alternatives,13.44
725.0,equity,62.4
725.0,bonds,17.5
725.0,cash,7.22
725.0,alternatives,12.88
726.0,equity,59.8
726.0,bonds,18.22
726.0,cash,5.26
726.0,alternatives,16.72
727.0,equity,28.4
727.0,bonds,40.63
727.0,cash,11.01
727.0,alternatives,19.96
728.0,equity,33.7
728.0,bonds,37.05
728.0,cash,13.0
728.0,alternatives,16.25
729.0,equity,51.7
729.0,bonds,29.84
729.0,cash,7.68
729.0,alternatives,10.78
730.0,equity,56.8
730.0,bonds,21.85
730.0,cash,7.81
730.0,alternatives,13.54
731.0,equity,62.4
731.0,bonds,17.44
731.0,cash,4.0
731.0,alternatives,16.16
732.0,equity,48.9
732.0,bonds,27.62
732.0,cash,6.78
732.0,alternatives,16.7
733.0,equity,48.5
733.0,bonds,23.25
733.0,cash,10.4
733.0,alternatives,17.85
734.0,equity,42.8
734.0,bonds,35.08
734.0,cash,6.99
734.0,alternatives,15.13
735.0,equity,61.7
735.0,bonds,21.55
735.0,cash,9.48
735.0,alternatives,7.26
736.0,equity,36.6
736.0,bonds,31.94
736.0,cash,13.29
736.0,alternatives,18.17
737.0,equity,47.5
737.0,bonds,25.33
737.0,cash,12.59
737.0,alternatives,14.58
738.0,equity,36.2
738.0,bonds,28.72
738.0,cash,9.2
738.0,alternatives,25.88
739.0,equity,39.2
739.0,bonds,39.23
739.0,cash,12.2
739.0,alternatives,9.37
740.0,equity,68.3
740.0,bonds,15.61
740.0,cash,6.93
740.0,alternatives,9.16
741.0,equity,48.8
741.0,bonds,32.24
741.0,cash,8.86
741.0,alternatives,10.1
742.0,equity,57.4
742.0,bonds,20.5
742.0,cash,5.91
742.0,alternatives,16.19
743.0,equity,60.8
743.0,bonds,25.03
743.0,cash,4.87
743.0,alternatives,9.3
744.0,equity,42.4
744.0,bonds,29.51
744.0,cash,7.02
744.0,alternatives,21.07
745.0,equity,45.0
745.0,bonds,25.91
745.0,cash,9.81
745.0,alternatives,19.28
746.0,equity,54.4
746.0,bonds,24.14
746.0,cash,4.88
746.0,alternatives,16.59
747.0,equity,14.8
747.0,bonds,40.81
747.0,cash,9.0
747.0,alternatives,35.38
748.0,equity,64.5
748.0,bonds,16.15
748.0,cash,4.5
748.0,alternatives,14.85
749.0,equity,36.6
749.0,bonds,37.96
749.0,cash,6.48
749.0,alternatives,18.96
750.0,equity,47.8
750.0,bonds,26.67
750.0,cash,9.64
750.0,alternatives,15.89
751.0,equity,38.6
751.0,bonds,36.76
751.0,cash,12.38
751.0,alternatives,12.25
752.0,equity,46.2
752.0,bonds,34.85
752.0,cash,7.6
752.0,alternatives,11.35
753.0,equity,67.5
753.0,bonds,14.63
753.0,cash,3.44
753.0,alternatives,14.44
754.0,equity,27.5
754.0,bonds,34.04
754.0,cash,17.86
754.0,alternatives,20.61
755.0,equity,52.8
755.0,bonds,26.62
755.0,cash,10.38
755.0,alternatives,10.2
756.0,equity,59.4
756.0,bonds,26.27
756.0,cash,9.2
756.0,alternatives,5.13
757.0,equity,51.8
757.0,bonds,25.62
757.0,cash,11.15
757.0,alternatives,11.43
758.0,equity,53.7
758.0,bonds,24.85
758.0,cash,5.42
758.0,alternatives,16.03
759.0,equity,89.8
759.0,bonds,5.71
759.0,cash,2.42
759.0,alternatives,2.07
760.0,equity,64.2
760.0,bonds,21.73
760.0,cash,5.74
760.0,alternatives,8.33
761.0,equity,55.5
761.0,bonds,27.63
761.0,cash,7.55
761.0,alternatives,9.32
762.0,equity,38.9
762.0,bonds,35.86
762.0,cash,9.16
762.0,alternatives,16.08
763.0,equity,38.3
763.0,bonds,30.17
763.0,cash,9.07
763.0,alternatives,22.46
764.0,equity,47.1
764.0,bonds,33.06
764.0,cash,13.14
764.0,alternatives,6.69
765.0,equity,49.9
765.0,bonds,25.19
765.0,cash,6.25
765.0,alternatives,18.66
766.0,equity,60.1
766.0,bonds,18.52
766.0,cash,8.5
766.0,alternatives,12.88
767.0,equity,47.0
767.0,bonds,29.45
767.0,cash,9.72
767.0,alternatives,13.83
768.0,equity,56.1
768.0,bonds,20.15
768.0,cash,4.92
768.0,alternatives,18.82
769.0,equity,47.8
769.0,bonds,33.04
769.0,cash,9.74
769.0,alternatives,9.43
770.0,equity,36.6
770.0,bonds,31.31
770.0,cash,8.31
770.0,alternatives,23.78
771.0,equity,54.1
771.0,bonds,22.87
771.0,cash,5.03
771.0,alternatives,18.0
772.0,equity,56.0
772.0,bonds,20.24
772.0,cash,9.15
772.0,alternatives,14.61
773.0,equity,35.8
773.0,bonds,32.28
773.0,cash,10.12
773.0,alternatives,21.8
774.0,equity,57.4
774.0,bonds,23.75
774.0,cash,6.31
774.0,alternatives,12.55
775.0,equity,30.2
775.0,bonds,38.09
775.0,cash,16.04
775.0,alternatives,15.67
776.0,equity,43.6
776.0,bonds,28.13
776.0,cash,12.33
776.0,alternatives,15.93
777.0,equity,50.1
777.0,bonds,25.09
777.0,cash,6.39
777.0,alternatives,18.42
778.0,equity,72.5
778.0,bonds,12.77
778.0,cash,5.57
778.0,alternatives,9.15
779.0,equity,43.7
779.0,bonds,29.97
779.0,cash,12.14
779.0,alternatives,14.19
780.0,equity,53.5
780.0,bonds,22.16
780.0,cash,8.86
780.0,alternatives,15.48
781.0,equity,51.9
781.0,bonds,21.77
781.0,cash,6.5
781.0,alternatives,19.83
782.0,equity,38.1
782.0,bonds,35.4
782.0,cash,6.71
782.0,alternatives,19.79
783.0,equity,68.1
783.0,bonds,16.76
783.0,cash,5.88
783.0,alternatives,9.26
784.0,equity,54.4
784.0,bonds,27.16
784.0,cash,9.39
784.0,alternatives,9.06
785.0,equity,39.2
785.0,bonds,29.16
785.0,cash,6.77
785.0,alternatives,24.87
786.0,equity,38.0
786.0,bonds,32.57
786.0,cash,8.44
786.0,alternatives,20.99
787.0,equity,41.0
787.0,bonds,30.16
787.0,cash,8.93
787.0,alternatives,19.91
788.0,equity,48.6
788.0,bonds,27.21
788.0,cash,9.14
788.0,alternatives,15.05
789.0,equity,62.5
789.0,bonds,16.94
789.0,cash,5.43
789.0,alternatives,15.13
790.0,equity,48.3
790.0,bonds,26.0
790.0,cash,7.0
790.0,alternatives,18.7
791.0,equity,17.4
791.0,bonds,50.2
791.0,cash,11.37
791.0,alternatives,21.03
792.0,equity,46.3
792.0,bonds,25.79
792.0,cash,12.23
792.0,alternatives,15.68
793.0,equity,32.5
793.0,bonds,35.54
793.0,cash,8.61
793.0,alternatives,23.34
794.0,equity,56.9
794.0,bonds,25.87
794.0,cash,8.56
794.0,alternatives,8.67
795.0,equity,47.0
795.0,bonds,33.87
795.0,cash,12.28
795.0,alternatives,6.85
796.0,equity,49.2
796.0,bonds,29.91
796.0,cash,6.31
796.0,alternatives,14.58
797.0,equity,38.0
797.0,bonds,33.89
797.0,cash,7.3
797.0,alternatives,20.8
798.0,equity,52.9
798.0,bonds,26.37
798.0,cash,11.19
798.0,alternatives,9.54
799.0,equity,68.4
799.0,bonds,14.24
799.0,cash,7.31
799.0,alternatives,10.04
800.0,equity,20.6
800.0,bonds,44.29
800.0,cash,9.74
800.0,alternatives,25.36
801.0,equity,30.2
801.0,bonds,43.36
801.0,cash,12.6
801.0,alternatives,13.84
802.0,equity,51.9
802.0,bonds,25.96
802.0,cash,8.42
802.0,alternatives,13.73
803.0,equity,64.1
803.0,bonds,17.21
803.0,cash,4.2
803.0,alternatives,14.49
804.0,equity,32.0
804.0,bonds,39.6
804.0,cash,15.78
804.0,alternatives,12.62
805.0,equity,75.2
805.0,bonds,14.6
805.0,cash,5.61
805.0,alternatives,4.59
806.0,equity,51.3
806.0,bonds,30.14
806.0,cash,5.1
806.0,alternatives,13.45
807.0,equity,42.7
807.0,bonds,34.62
807.0,cash,12.37
807.0,alternatives,10.31
808.0,equity,53.3
808.0,bonds,24.28
808.0,cash,7.54
808.0,alternatives,14.88
809.0,equity,18.2
809.0,bonds,49.01
809.0,cash,20.29
809.0,alternatives,12.51
810.0,equity,81.3
810.0,bonds,12.11
810.0,cash,3.2
810.0,alternatives,3.39
811.0,equity,34.9
811.0,bonds,39.57
811.0,cash,11.06
811.0,alternatives,14.46
812.0,equity,73.0
812.0,bonds,16.83
812.0,cash,5.33
812.0,alternatives,4.84
813.0,equity,51.7
813.0,bonds,30.78
813.0,cash,12.06
813.0,alternatives,5.46
814.0,equity,43.8
814.0,bonds,29.0
814.0,cash,13.88
814.0,alternatives,13.32
815.0,equity,39.9
815.0,bonds,35.37
815.0,cash,8.16
815.0,alternatives,16.57
816.0,equity,66.6
816.0,bonds,15.05
816.0,cash,6.77
816.0,alternatives,11.58
817.0,equity,29.9
817.0,bonds,34.66
817.0,cash,9.44
817.0,alternatives,25.99
818.0,equity,86.7
818.0,bonds,7.45
818.0,cash,1.39
818.0,alternatives,4.45
819.0,equity,86.5
819.0,bonds,7.2
819.0,cash,2.97
819.0,alternatives,3.33
820.0,equity,76.4
820.0,bonds,10.75
820.0,cash,4.57
820.0,alternatives,8.28
821.0,equity,66.6
821.0,bonds,16.09
821.0,cash,7.66
821.0,alternatives,9.65
822.0,equity,37.7
822.0,bonds,32.9
822.0,cash,13.82
822.0,alternatives,15.58
823.0,equity,64.0
823.0,bonds,21.41
823.0,cash,8.34
823.0,alternatives,6.25
824.0,equity,48.5
824.0,bonds,28.5
824.0,cash,8.91
824.0,alternatives,14.1
825.0,equity,11.8
825.0,bonds,40.35
825.0,cash,15.88
825.0,alternatives,31.97
826.0,equity,70.9
826.0,bonds,16.13
826.0,cash,5.56
826.0,alternatives,7.41
827.0,equity,63.8
827.0,bonds,17.24
827.0,cash,6.55
827.0,alternatives,12.41
828.0,equity,37.4
828.0,bonds,33.85
828.0,cash,11.86
828.0,alternatives,16.89
829.0,equity,28.3
829.0,bonds,41.74
829.0,cash,11.06
829.0,alternatives,18.91
830.0,equity,37.6
830.0,bonds,34.37
830.0,cash,9.94
830.0,alternatives,18.09
831.0,equity,38.7
831.0,bonds,36.97
831.0,cash,13.45
831.0,alternatives,10.88
832.0,equity,63.6
832.0,bonds,18.51
832.0,cash,5.06
832.0,alternatives,12.83
833.0,equity,34.4
833.0,bonds,38.42
833.0,cash,14.18
833.0,alternatives,13.0
834.0,equity,51.8
834.0,bonds,21.79
834.0,cash,7.91
834.0,alternatives,18.49
835.0,equity,21.6
835.0,bonds,40.11
835.0,cash,16.85
835.0,alternatives,21.44
836.0,equity,33.6
836.0,bonds,31.79
836.0,cash,14.39
836.0,alternatives,20.22
837.0,equity,46.7
837.0,bonds,31.04
837.0,cash,12.07
837.0,alternatives,10.2
838.0,equity,40.9
838.0,bonds,38.3
838.0,cash,10.13
838.0,alternatives,10.67
839.0,equity,52.0
839.0,bonds,28.31
839.0,cash,9.91
839.0,alternatives,9.77
840.0,equity,31.6
840.0,bonds,42.33
840.0,cash,12.16
840.0,alternatives,13.91
841.0,equity,46.5
841.0,bonds,25.23
841.0,cash,13.21
841.0,alternatives,15.06
842.0,equity,24.5
842.0,bonds,34.83
842.0,cash,18.45
842.0,alternatives,22.22
843.0,equity,30.4
843.0,bonds,34.87
843.0,cash,12.1
843.0,alternatives,22.62
844.0,equity,87.5
844.0,bonds,8.0
844.0,cash,2.52
844.0,alternatives,1.98
845.0,equity,61.5
845.0,bonds,21.83
845.0,cash,5.73
845.0,alternatives,10.93
846.0,equity,40.4
846.0,bonds,30.31
846.0,cash,6.25
846.0,alternatives,23.04
847.0,equity,22.8
847.0,bonds,43.79
847.0,cash,12.7
847.0,alternatives,20.71
848.0,equity,49.4
848.0,bonds,25.04
848.0,cash,7.98
848.0,alternatives,17.58
849.0,equity,54.9
849.0,bonds,28.78
849.0,cash,10.25
849.0,alternatives,6.07
850.0,equity,37.6
850.0,bonds,33.45
850.0,cash,15.41
850.0,alternatives,13.54
851.0,equity,50.3
851.0,bonds,26.96
851.0,cash,7.57
851.0,alternatives,15.17
852.0,equity,51.6
852.0,bonds,25.54
852.0,cash,11.19
852.0,alternatives,11.68
853.0,equity,28.9
853.0,bonds,35.8
853.0,cash,9.48
853.0,alternatives,25.82
854.0,equity,30.7
854.0,bonds,44.5
854.0,cash,14.56
854.0,alternatives,10.24
855.0,equity,52.7
855.0,bonds,28.51
855.0,cash,9.98
855.0,alternatives,8.81
856.0,equity,44.1
856.0,bonds,32.79
856.0,cash,6.36
856.0,alternatives,16.75
857.0,equity,54.6
857.0,bonds,27.27
857.0,cash,6.24
857.0,alternatives,11.89
858.0,equity,35.9
858.0,bonds,30.54
858.0,cash,15.86
858.0,alternatives,17.7
859.0,equity,33.4
859.0,bonds,30.34
859.0,cash,6.98
859.0,alternatives,29.28
860.0,equity,75.7
860.0,bonds,12.44
860.0,cash,5.51
860.0,alternatives,6.35
861.0,equity,40.5
861.0,bonds,38.41
861.0,cash,7.01
861.0,alternatives,14.08
862.0,equity,51.9
862.0,bonds,25.45
862.0,cash,10.11
862.0,alternatives,12.54
863.0,equity,9.6
863.0,bonds,52.35
863.0,cash,12.2
863.0,alternatives,25.84
864.0,equity,30.7
864.0,bonds,35.75
864.0,cash,13.11
864.0,alternatives,20.44
865.0,equity,41.5
865.0,bonds,26.74
865.0,cash,12.5
865.0,alternatives,19.26
866.0,equity,73.2
866.0,bonds,13.54
866.0,cash,6.01
866.0,alternatives,7.25
867.0,equity,11.5
867.0,bonds,51.93
867.0,cash,17.42
867.0,alternatives,19.16
868.0,equity,48.6
868.0,bonds,31.02
868.0,cash,5.72
868.0,alternatives,14.66
869.0,equity,66.8
869.0,bonds,16.67
869.0,cash,5.92
869.0,alternatives,10.62
870.0,equity,55.1
870.0,bonds,27.18
870.0,cash,10.21
870.0,alternatives,7.51
871.0,equity,32.1
871.0,bonds,35.74
871.0,cash,14.87
871.0,alternatives,17.28
872.0,equity,54.7
872.0,bonds,22.38
872.0,cash,5.09
872.0,alternatives,17.83
873.0,equity,52.7
873.0,bonds,23.62
873.0,cash,11.14
873.0,alternatives,12.54
874.0,equity,62.0
874.0,bonds,21.23
874.0,cash,6.54
874.0,alternatives,10.22
875.0,equity,55.6
875.0,bonds,26.58
875.0,cash,4.51
875.0,alternatives,13.31
876.0,equity,73.6
876.0,bonds,12.5
876.0,cash,3.03
876.0,alternatives,10.86
877.0,equity,44.4
877.0,bonds,26.37
877.0,cash,9.34
877.0,alternatives,19.89
878.0,equity,49.1
878.0,bonds,25.76
878.0,cash,11.09
878.0,alternatives,14.05
879.0,equity,27.6
879.0,bonds,44.73
879.0,cash,17.28
879.0,alternatives,10.39
880.0,equity,25.7
880.0,bonds,36.35
880.0,cash,13.03
880.0,alternatives,24.92
881.0,equity,67.3
881.0,bonds,15.03
881.0,cash,4.45
881.0,alternatives,13.22
882.0,equity,50.2
882.0,bonds,28.54
882.0,cash,8.14
882.0,alternatives,13.13
883.0,equity,43.7
883.0,bonds,33.11
883.0,cash,12.72
883.0,alternatives,10.47
884.0,equity,65.4
884.0,bonds,15.98
884.0,cash,8.33
884.0,alternatives,10.29
885.0,equity,17.1
885.0,bonds,38.01
885.0,cash,20.5
885.0,alternatives,24.39
886.0,equity,65.4
886.0,bonds,19.98
886.0,cash,3.68
886.0,alternatives,10.93
887.0,equity,50.0
887.0,bonds,26.44
887.0,cash,6.94
887.0,alternatives,16.63
888.0,equity,59.3
888.0,bonds,24.82
888.0,cash,5.45
888.0,alternatives,10.44
889.0,equity,63.9
889.0,bonds,22.21
889.0,cash,5.3
889.0,alternatives,8.59
890.0,equity,59.2
890.0,bonds,26.43
890.0,cash,5.73
890.0,alternatives,8.63
891.0,equity,33.8
891.0,bonds,38.86
891.0,cash,14.57
891.0,alternatives,12.78
892.0,equity,62.1
892.0,bonds,18.7
892.0,cash,4.22
892.0,alternatives,14.98
